l_fighter_id,r_fighter_id,w_fighter_id,l_FullName,r_FullName,w_FullName,l_fighter_height_cm,r_fighter_height_cm,weight_class,l_fighter_weight_lbs,r_fighter_weight_lbs,l_fighter_reach_cm,r_fighter_reach_cm,l_fighter_stance,r_fighter_stance,l_fighter_dob,r_fighter_dob,event_date,l_fighter_age,r_fighter_age,l_seniority,r_seniority,l_fighter_w,l_fighter_l,r_fighter_w,r_fighter_l,l_knockdowns,l_total_strikes_att,l_total_strikes_succ,l_sig_strikes_att,l_sig_strikes_succ,l_takedown_att,l_takedown_succ,l_submission_att,l_reversals,l_ctrl_time,r_knockdowns,r_total_strikes_att,r_total_strikes_succ,r_sig_strikes_att,r_sig_strikes_succ,r_takedown_att,r_takedown_succ,r_submission_att,r_reversals,r_ctrl_time,result,num_rounds,finish_round,finish_time,l_w/l_ratio,r_w/l_ratio,l_win,r_win,l_height_dif_cm,r_height_dif_cm,l_weight_dif_lb,r_weight_dif_lb,l_reach_dif_cm,r_reach_dif_cm,l_ctrl_time_sec,r_ctrl_time_sec,l_total_fights,r_total_fights,l_total_fights_dif,r_total_fights_dif,l_win_difference,r_win_difference,l_stance_pair,r_stance_pair
2467,1436,1436,Al Iaquinta,Khabib Nurmagomedov,Khabib Nurmagomedov,177.8,177.8,Lightweight,155,155,177.8,177.8,Orthodox,Orthodox,1987-04-30 00:00:00,1988-09-20 00:00:00,2018-04-07,30,29,1,-1,14,7,29,0,0,143,43,141,41,1,0,0,0,0:00,0,352,172,304,134,15,6,1,0,10:33,Decision,5,5,5:00,2,29,0,1,0,0,0,0,0,0,0,633,21,29,-8,8,-27,27,Orthodox vs Orthodox,Orthodox vs Orthodox
2467,870,2467,Al Iaquinta,Diego Sanchez,Al Iaquinta,177.8,177.8,Lightweight,155,170,177.8,182.88,Orthodox,Southpaw,1987-04-30 00:00:00,1981-12-31 00:00:00,2017-04-22,29,35,-6,6,14,7,31,13,2,19,12,19,12,0,0,0,0,0:05,0,15,4,15,4,0,0,0,0,0:00,KO/TKO,3,1,1:38,2,2.384615,1,0,0,0,-15,15,-5.080002,5.080002,5,0,21,44,-23,23,-0.384615421295166,0.384615421295166,Orthodox vs Southpaw,Southpaw vs Orthodox
2467,2070,2467,Al Iaquinta,Kevin Lee,Al Iaquinta,177.8,175.26,Lightweight,155,170,177.8,195.58,Orthodox,Orthodox,1987-04-30 00:00:00,1992-09-04 00:00:00,2018-12-15,31,26,5,-5,14,7,18,8,0,230,113,228,111,7,0,0,0,0:14,0,319,121,296,102,5,3,0,0,5:25,Decision,5,5,5:00,2,2.25,1,0,2.540009,-2.540009,-15,15,-17.78,17.78,14,325,21,26,-5,5,-0.25,0.25,Orthodox vs Orthodox,Orthodox vs Orthodox
2467,2070,2467,Al Iaquinta,Kevin Lee,Al Iaquinta,177.8,175.26,Lightweight,155,170,177.8,195.58,Orthodox,Orthodox,1987-04-30 00:00:00,1992-09-04 00:00:00,2014-02-01,26,21,5,-5,14,7,18,8,1,125,50,122,49,1,0,1,0,1:48,0,155,51,142,39,8,1,2,0,4:10,Decision,3,3,5:00,2,2.25,1,0,2.540009,-2.540009,-15,15,-17.78,17.78,108,250,21,26,-5,5,-0.25,0.25,Orthodox vs Orthodox,Orthodox vs Orthodox
3830,1179,1179,Alan Baudot,Parker Porter,Parker Porter,190.5,182.88,Heavyweight,243,265,200.66,190.5,Orthodox,Orthodox,1988-02-01 00:00:00,1985-04-22 00:00:00,2022-02-19,34,36,-2,2,8,3,14,9,0,113,61,107,55,0,0,0,0,0:24,0,150,82,106,43,8,2,0,0,6:34,Decision,3,3,5:00,2.666667,1.555556,0,1,7.619995,-7.619995,-22,22,10.16,-10.16,24,394,11,23,-12,12,1.11111116409302,-1.11111116409302,Orthodox vs Orthodox,Orthodox vs Orthodox
3830,1322,1322,Alan Baudot,Josh Parisian,Josh Parisian,190.5,193.04,Heavyweight,243,265,200.66,200.66,Orthodox,Orthodox,1988-02-01 00:00:00,1989-06-28 00:00:00,2022-06-25,34,32,2,-2,8,3,15,7,1,82,56,75,49,0,0,0,0,1:43,0,156,102,68,42,4,3,0,0,3:09,KO/TKO,3,2,3:04,2.666667,2.142857,0,1,-2.539993,2.539993,-22,22,0,0,103,189,11,22,-11,11,0.523809671401978,-0.523809671401978,Orthodox vs Orthodox,Orthodox vs Orthodox
3814,3376,3814,Alan Belcher,Patrick Cote,Alan Belcher,187.96,180.34,Middleweight,185,170,190.5,190.5,Orthodox,Orthodox,1984-04-24 00:00:00,1980-02-29 00:00:00,2010-05-08,26,30,-4,4,18,8,23,11,0,68,44,51,27,1,1,1,1,2:27,0,50,35,37,22,2,2,1,0,1:39,Submission,3,2,3:25,2.25,2.090909,1,0,7.62001,-7.62001,15,-15,0,0,147,99,26,34,-8,8,0.159090995788574,-0.159090995788574,Orthodox vs Orthodox,Orthodox vs Orthodox
3814,3278,3278,Alan Belcher,Jason Day,Jason Day,187.96,182.88,Middleweight,185,185,190.5,182.88,Orthodox,Orthodox,1984-04-24 00:00:00,1981-05-19 00:00:00,2008-04-19,23,26,-3,3,18,8,19,12,0,11,6,8,3,1,1,0,0,2:42,0,82,67,43,29,0,0,0,0,0:00,KO/TKO,3,1,3:58,2.25,1.583333,0,1,5.080002,-5.080002,0,0,7.619995,-7.619995,162,0,26,31,-5,5,0.666666626930237,-0.666666626930237,Orthodox vs Orthodox,Orthodox vs Orthodox
3814,2712,2712,Alan Belcher,Kendall Grove,Kendall Grove,187.96,198.12,Middleweight,185,185,190.5,200.66,Orthodox,Orthodox,1984-04-24 00:00:00,1982-11-12 00:00:00,2007-04-07,22,24,-2,2,18,8,23,17,0,15,10,13,8,7,1,0,0,2:12,0,128,95,74,41,1,1,2,0,4:44,Submission,3,2,4:42,2.25,1.352941,0,1,-10.15999,10.15999,0,0,-10.16,10.16,132,284,26,40,-14,14,0.897058844566345,-0.897058844566345,Orthodox vs Orthodox,Orthodox vs Orthodox
3814,879,3814,Alan Belcher,Sean Salmon,Alan Belcher,187.96,177.8,Light Heavyweight,185,185,190.5,180,Orthodox,Southpaw,1984-04-24 00:00:00,1977-09-11 00:00:00,2007-05-26,23,29,-6,6,18,8,18,21,0,2,0,2,0,0,0,1,0,0:00,0,1,1,1,1,1,0,0,0,0:05,Submission,3,1,0:53,2.25,0.8571429,1,0,10.16,-10.16,0,0,10.5,-10.5,0,5,26,39,-13,13,1.39285713434219,-1.39285713434219,Orthodox vs Southpaw,Southpaw vs Orthodox
3814,1409,1409,Alan Belcher,Yushin Okami,Yushin Okami,187.96,187.96,Middleweight,185,170,190.5,190.5,Orthodox,Southpaw,1984-04-24 00:00:00,1981-07-21 00:00:00,2006-08-26,22,25,-3,3,18,8,34,12,0,66,18,55,8,1,0,0,1,1:40,0,97,59,47,12,9,5,0,0,6:25,Decision,3,3,5:00,2.25,2.833333,0,1,0,0,15,-15,0,0,100,385,26,46,-20,20,-0.583333253860474,0.583333253860474,Orthodox vs Southpaw,Southpaw vs Orthodox
3814,2582,3814,Alan Belcher,Ed Herman,Alan Belcher,187.96,185.42,Middleweight,185,205,190.5,195.58,Orthodox,Orthodox,1984-04-24 00:00:00,1980-10-02 00:00:00,2008-09-17,24,27,-3,3,18,8,27,16,0,103,67,90,54,0,0,0,0,2:24,0,175,86,130,43,12,5,2,0,4:49,Decision,3,3,5:00,2.25,1.6875,1,0,2.540009,-2.540009,-20,20,-5.080002,5.080002,144,289,26,43,-17,17,0.5625,-0.5625,Orthodox vs Orthodox,Orthodox vs Orthodox
3814,1942,3814,Alan Belcher,Jason MacDonald,Alan Belcher,187.96,190.5,Middleweight,185,185,190.5,203.2,Orthodox,Orthodox,1984-04-24 00:00:00,1975-06-03 00:00:00,2011-09-17,27,36,-9,9,18,8,25,16,0,68,52,39,25,0,0,0,0,2:57,0,10,5,7,2,3,0,0,0,0:25,KO/TKO,3,1,3:48,2.25,1.5625,1,0,-2.539993,2.539993,0,0,-12.7,12.7,177,25,26,41,-15,15,0.6875,-0.6875,Orthodox vs Orthodox,Orthodox vs Orthodox
3814,1409,1409,Alan Belcher,Yushin Okami,Yushin Okami,187.96,187.96,Middleweight,185,170,190.5,190.5,Orthodox,Southpaw,1984-04-24 00:00:00,1981-07-21 00:00:00,2012-12-29,28,31,-3,3,18,8,34,12,0,39,15,28,6,0,0,2,0,3:23,0,115,81,44,20,5,1,0,0,8:01,Decision,3,3,5:00,2.25,2.833333,0,1,0,0,15,-15,0,0,203,481,26,46,-20,20,-0.583333253860474,0.583333253860474,Orthodox vs Southpaw,Southpaw vs Orthodox
3814,844,3814,Alan Belcher,Jorge Santiago,Alan Belcher,187.96,185.42,Middleweight,185,170,190.5,190.5,Orthodox,Orthodox,1984-04-24 00:00:00,1980-10-09 00:00:00,2006-12-13,22,26,-4,4,18,8,25,12,1,122,71,76,29,2,1,2,0,4:19,0,69,24,59,14,3,0,3,1,2:25,KO/TKO,3,3,2:45,2.25,2.083333,1,0,2.540009,-2.540009,15,-15,0,0,259,145,26,37,-11,11,0.166666746139526,-0.166666746139526,Orthodox vs Orthodox,Orthodox vs Orthodox
3814,2287,3814,Alan Belcher,Denis Kang,Alan Belcher,187.96,180.34,Middleweight,185,185,190.5,195.58,Orthodox,Orthodox,1984-04-24 00:00:00,1977-09-17 00:00:00,2009-01-17,24,31,-7,7,18,8,35,16,0,28,9,28,9,0,0,1,0,0:20,0,85,54,55,26,5,3,1,0,5:43,Submission,3,2,4:36,2.25,2.1875,1,0,7.62001,-7.62001,0,0,-5.080002,5.080002,20,343,26,51,-25,25,0.0625,-0.0625,Orthodox vs Orthodox,Orthodox vs Orthodox
3814,1334,3814,Alan Belcher,Rousimar Palhares,Alan Belcher,187.96,172.72,Middleweight,185,170,190.5,180.34,Orthodox,Orthodox,1984-04-24 00:00:00,1980-02-26 00:00:00,2012-05-05,28,32,-4,4,18,8,19,8,0,46,29,37,20,0,0,1,0,2:14,0,2,1,1,0,1,1,1,0,0:07,KO/TKO,3,1,4:18,2.25,2.375,1,0,15.24001,-15.24001,15,-15,10.16,-10.16,134,7,26,27,-1,1,-0.125,0.125,Orthodox vs Orthodox,Orthodox vs Orthodox
3814,552,3814,Alan Belcher,Kalib Starnes,Alan Belcher,187.96,190.5,Middleweight,185,185,190.5,187.96,Orthodox,Orthodox,1984-04-24 00:00:00,1975-01-06 00:00:00,2007-10-20,23,32,-9,9,18,8,17,11,0,104,61,100,57,0,0,0,0,0:51,0,94,45,89,40,3,1,0,0,0:28,"TKO - Doctor's Stoppage",3,2,1:39,2.25,1.545455,1,0,-2.539993,2.539993,0,0,2.539993,-2.539993,51,28,26,28,-2,2,0.704545497894287,-0.704545497894287,Orthodox vs Orthodox,Orthodox vs Orthodox
3814,2763,3814,Alan Belcher,Wilson Gouveia,Alan Belcher,187.96,185.42,Catch Weight,185,185,190.5,193.04,Orthodox,Orthodox,1984-04-24 00:00:00,1978-10-03 00:00:00,2009-12-12,25,31,-6,6,18,8,14,8,1,63,26,56,21,0,0,0,0,0:04,0,91,30,90,29,0,0,0,0,0:00,KO/TKO,3,1,3:03,2.25,1.75,1,0,2.540009,-2.540009,0,0,-2.539993,2.539993,4,0,26,22,4,-4,0.5,-0.5,Orthodox vs Orthodox,Orthodox vs Orthodox
3814,3767,3767,Alan Belcher,Michael Bisping,Michael Bisping,187.96,185.42,Middleweight,185,185,190.5,190.5,Orthodox,Orthodox,1984-04-24 00:00:00,1979-02-28 00:00:00,2013-04-27,29,34,-5,5,18,8,30,9,0,150,29,150,29,3,0,0,0,0:00,0,226,94,225,93,0,0,0,0,0:08,Decision,3,3,4:31,2.25,3.333333,0,1,2.540009,-2.540009,0,0,0,0,0,8,26,39,-13,13,-1.08333325386047,1.08333325386047,Orthodox vs Orthodox,Orthodox vs Orthodox
2321,803,2321,Alan Jouban,Ben Saunders,Alan Jouban,182.88,187.96,Welterweight,170,170,185.42,195.58,Southpaw,Orthodox,1981-11-25 00:00:00,1983-04-13 00:00:00,2018-02-24,36,34,2,-2,17,7,22,13,2,141,78,141,78,0,0,0,0,0:18,0,80,34,79,33,0,0,0,0,0:03,KO/TKO,3,2,2:38,2.428571,1.692308,1,0,-5.080002,5.080002,0,0,-10.16,10.16,18,3,24,35,-11,11,0.736263751983643,-0.736263751983643,Southpaw vs Orthodox,Orthodox vs Southpaw
2321,1240,2321,Alan Jouban,Mike Perry,Alan Jouban,182.88,177.8,Welterweight,170,170,185.42,180.34,Southpaw,Orthodox,1981-11-25 00:00:00,1991-09-15 00:00:00,2016-12-17,35,25,10,-10,17,7,14,8,1,133,69,133,69,5,2,0,0,1:06,0,90,37,90,37,0,0,0,0,0:00,Decision,3,3,5:00,2.428571,1.75,1,0,5.080002,-5.080002,0,0,5.080002,-5.080002,66,0,24,22,2,-2,0.678571462631226,-0.678571462631226,Southpaw vs Orthodox,Orthodox vs Southpaw
2321,201,2321,Alan Jouban,Richard Walsh,Alan Jouban,182.88,182.88,Welterweight,170,170,185.42,185.42,Southpaw,Orthodox,1981-11-25 00:00:00,1988-12-01 00:00:00,2015-02-28,33,26,7,-7,17,7,9,5,0,25,12,25,12,0,0,0,0,0:01,0,25,14,20,10,0,0,0,0,0:17,KO/TKO,3,1,2:19,2.428571,1.8,1,0,0,0,0,0,0,0,1,17,24,14,10,-10,0.628571510314941,-0.628571510314941,Southpaw vs Orthodox,Orthodox vs Southpaw
2321,1422,2321,Alan Jouban,"Brendan O'Reilly",Alan Jouban,182.88,170.18,Welterweight,170,170,185.42,175.26,Southpaw,Orthodox,1981-11-25 00:00:00,1987-06-24 00:00:00,2016-03-19,34,28,6,-6,17,7,6,3,1,45,37,40,32,0,0,0,0,0:34,0,21,12,17,8,1,1,0,0,0:46,KO/TKO,3,1,2:15,2.428571,2,1,0,12.70001,-12.70001,0,0,10.16,-10.16,34,46,24,9,15,-15,0.428571462631226,-0.428571462631226,Southpaw vs Orthodox,Orthodox vs Southpaw
2321,1496,1496,Alan Jouban,Gunnar Nelson,Gunnar Nelson,182.88,180.34,Welterweight,170,170,185.42,182.88,Southpaw,Switch,1981-11-25 00:00:00,1988-07-28 00:00:00,2017-03-18,35,28,7,-7,17,7,19,5,0,33,17,33,17,0,0,0,0,0:00,0,28,17,18,8,2,1,1,0,3:02,Submission,3,2,0:46,2.428571,3.8,0,1,2.540009,-2.540009,0,0,2.539993,-2.539993,0,182,24,24,0,0,-1.37142848968506,1.37142848968506,Southpaw vs Switch,Switch vs Southpaw
2321,1577,2321,Alan Jouban,Belal Muhammad,Alan Jouban,182.88,180.34,Welterweight,170,170,185.42,182.88,Southpaw,Orthodox,1981-11-25 00:00:00,1988-07-09 00:00:00,2016-07-07,34,27,7,-7,17,7,23,3,3,191,105,169,86,0,0,0,0,1:37,0,239,108,199,77,8,2,0,0,2:59,Decision,3,3,5:00,2.428571,7.666667,1,0,2.540009,-2.540009,0,0,2.539993,-2.539993,97,179,24,26,-2,2,-5.23809504508972,5.23809504508972,Southpaw vs Orthodox,Orthodox vs Southpaw
2321,1161,1161,Alan Jouban,Niko Price,Niko Price,182.88,182.88,Welterweight,170,170,185.42,193.04,Southpaw,Orthodox,1981-11-25 00:00:00,1989-09-29 00:00:00,2017-08-05,35,27,8,-8,17,7,15,7,0,9,5,9,5,0,0,0,0,0:00,1,19,10,19,10,0,0,0,0,0:05,KO/TKO,3,1,1:44,2.428571,2.142857,0,1,0,0,0,0,-7.619995,7.619995,0,5,24,22,2,-2,0.285714387893677,-0.285714387893677,Southpaw vs Orthodox,Orthodox vs Southpaw
2321,337,337,Alan Jouban,Albert Tumenov,Albert Tumenov,182.88,180.34,Welterweight,170,170,185.42,185.42,Southpaw,Orthodox,1981-11-25 00:00:00,1991-12-26 00:00:00,2015-10-03,33,23,10,-10,17,7,18,4,0,34,17,34,17,0,0,0,0,0:00,1,41,19,41,19,1,0,0,0,0:02,KO/TKO,3,1,2:55,2.428571,4.5,0,1,2.540009,-2.540009,0,0,0,0,0,2,24,22,2,-2,-2.07142853736877,2.07142853736877,Southpaw vs Orthodox,Orthodox vs Southpaw
1298,466,466,Alan Patrick,Mairbek Taisumov,Mairbek Taisumov,180.34,175.26,Lightweight,155,155,187.96,185.42,Southpaw,Orthodox,1983-07-19 00:00:00,1988-08-08 00:00:00,2015-06-20,31,26,5,-5,15,4,27,6,0,38,17,38,17,7,0,0,0,0:23,1,44,24,43,23,0,0,0,0,0:15,KO/TKO,3,2,1:30,3.75,4.5,0,1,5.080002,-5.080002,0,0,2.540009,-2.540009,23,15,19,33,-14,14,-0.75,0.75,Southpaw vs Orthodox,Orthodox vs Southpaw
1298,147,1298,Alan Patrick,Garett Whiteley,Alan Patrick,180.34,182.88,Lightweight,155,155,187.96,182.88,Southpaw,Orthodox,1983-07-19 00:00:00,1980-12-13 00:00:00,2013-10-09,30,32,-2,2,15,4,7,3,1,42,19,35,16,2,1,0,0,0:53,0,36,15,28,7,1,0,0,0,0:05,KO/TKO,3,1,3:54,3.75,2.333333,1,0,-2.540009,2.540009,0,0,5.080002,-5.080002,53,5,19,10,9,-9,1.41666674613953,-1.41666674613953,Southpaw vs Orthodox,Orthodox vs Southpaw
1298,1096,1298,Alan Patrick,Stevie Ray,Alan Patrick,180.34,177.8,Lightweight,155,155,187.96,177.8,Southpaw,Southpaw,1983-07-19 00:00:00,1990-03-25 00:00:00,2016-09-24,33,26,7,-7,15,4,23,9,0,75,60,12,7,8,5,1,0,12:12,0,65,56,9,2,0,0,1,0,1:32,Decision,3,3,5:00,3.75,2.555556,1,0,2.539993,-2.539993,0,0,10.16,-10.16,732,92,19,32,-13,13,1.19444441795349,-1.19444441795349,Southpaw vs Southpaw,Southpaw vs Southpaw
3483,195,195,Albert Cheng,Anying Wang,Anying Wang,180.34,182.88,Welterweight,170,170,181,185,Orthodox,Orthodox,1985-02-07 00:00:00,1991-04-04 00:00:00,2014-03-01,29,22,7,-7,7,4,2,1,0,12,5,12,5,1,0,0,0,0:06,0,47,15,45,13,0,0,0,0,0:32,"TKO - Doctor's Stoppage",3,1,5:00,1.75,2,0,1,-2.540009,2.540009,0,0,-4,4,6,32,11,3,8,-8,-0.25,0.25,Orthodox vs Orthodox,Orthodox vs Orthodox
3142,1319,1319,Albert Duraev,JunYong Park,JunYong Park,180.34,177.8,Middleweight,185,185,190.5,185.42,Orthodox,Orthodox,1989-01-05 00:00:00,1991-02-27 00:00:00,2023-07-15,34,32,2,-2,16,5,17,5,0,83,35,77,31,2,1,0,0,1:14,1,138,77,96,50,1,0,3,0,1:59,Submission,3,2,4:45,3.2,3.4,0,1,2.539993,-2.539993,0,0,5.080002,-5.080002,74,119,21,22,-1,1,-0.200000047683716,0.200000047683716,Orthodox vs Orthodox,Orthodox vs Orthodox
3142,1463,3142,Albert Duraev,Chidi Njokuani,Albert Duraev,180.34,190.5,Middleweight,185,185,190.5,203.2,Orthodox,Orthodox,1989-01-05 00:00:00,1988-12-31 00:00:00,2023-03-25,34,34,0,0,16,5,22,10,0,159,68,123,45,3,2,0,0,4:02,0,104,44,99,40,0,0,0,0,0:00,Decision,3,3,5:00,3.2,2.2,1,0,-10.16,10.16,0,0,-12.7,12.7,242,0,21,32,-11,11,1,-1,Orthodox vs Orthodox,Orthodox vs Orthodox
3142,2181,3142,Albert Duraev,Roman Kopylov,Albert Duraev,180.34,182.88,Middleweight,185,185,190.5,190.5,Orthodox,Southpaw,1989-01-05 00:00:00,1991-05-04 00:00:00,2021-10-30,32,30,2,-2,16,5,12,2,0,265,152,140,71,9,1,1,0,5:33,1,111,54,93,42,2,1,0,0,0:25,Decision,3,3,5:00,3.2,6,1,0,-2.540009,2.540009,0,0,0,0,333,25,21,14,7,-7,-2.79999995231628,2.79999995231628,Orthodox vs Southpaw,Southpaw vs Orthodox
1615,590,1615,Albert Morales,Andre Soukhamthath,Albert Morales,175.26,175.26,Bantamweight,135,135,182.88,177.8,Orthodox,Orthodox,1991-05-25 00:00:00,1988-10-23 00:00:00,2017-03-04,25,28,-3,3,7,4,13,8,0,172,79,132,56,3,1,0,0,4:42,0,148,73,116,46,1,0,0,0,2:18,Decision,3,3,5:00,1.75,1.625,1,0,0,0,0,0,5.080002,-5.080002,282,138,11,21,-10,10,0.125,-0.125,Orthodox vs Orthodox,Orthodox vs Orthodox
2051,1324,1324,Alberta Cerra Leon,Remco Pardoel,Remco Pardoel,172.72,190.5,Open Weight,238,260,190,198,,Southpaw,,,1994-03-11,,,,,0,1,9,6,0,11,9,3,1,0,0,0,0,--,0,22,20,6,4,1,1,1,0,--,Submission,,1,9:51,0,1.5,0,1,-17.78,17.78,-22,22,-8,8,0,0,1,15,-14,14,-1.5,1.5," vs Southpaw","Southpaw vs "
3360,1276,1276,Alberto Crane,Kurt Pellegrino,Kurt Pellegrino,165.1,172.72,Lightweight,155,155,168,177.8,Orthodox,Orthodox,1976-07-14 00:00:00,1979-05-07 00:00:00,2008-01-23,31,28,3,-3,15,5,16,7,1,36,12,26,4,4,0,2,0,0:45,0,66,37,51,23,2,1,0,0,2:02,KO/TKO,3,2,1:55,3,2.285714,0,1,-7.619995,7.619995,0,0,-9.800003,9.800003,45,122,20,23,-3,3,0.714285612106323,-0.714285612106323,Orthodox vs Orthodox,Orthodox vs Orthodox
3360,2484,2484,Alberto Crane,Roger Huerta,Roger Huerta,165.1,175.26,Lightweight,155,155,168,177.8,Orthodox,Orthodox,1976-07-14 00:00:00,1983-05-20 00:00:00,2007-08-25,31,24,7,-7,15,5,23,9,0,16,14,6,4,7,0,3,2,3:45,0,148,97,64,26,0,0,0,0,6:32,KO/TKO,3,3,1:50,3,2.555556,0,1,-10.15999,10.15999,0,0,-9.800003,9.800003,225,392,20,32,-12,12,0.444444417953491,-0.444444417953491,Orthodox vs Orthodox,Orthodox vs Orthodox
1683,1143,1683,Alberto Mina,Mike Pyle,Alberto Mina,182.88,182.88,Welterweight,170,170,195.58,187.96,Orthodox,Orthodox,1982-05-02 00:00:00,1975-09-18 00:00:00,2016-07-07,34,40,-6,6,13,1,27,14,1,57,27,43,16,2,2,0,0,2:56,0,15,5,12,2,0,0,1,0,0:00,KO/TKO,3,2,1:17,13,1.928571,1,0,0,0,0,0,7.619995,-7.619995,176,0,14,41,-27,27,11.0714285373688,-11.0714285373688,Orthodox vs Orthodox,Orthodox vs Orthodox
328,255,255,Alberto Uda,Marvin Vettori,Marvin Vettori,190.5,182.88,Middleweight,185,185,193,187.96,Orthodox,Southpaw,1984-08-08 00:00:00,1993-09-20 00:00:00,2016-08-20,32,22,10,-10,12,2,19,7,0,27,21,9,4,2,1,0,0,3:32,0,68,50,14,10,1,1,1,0,0:26,Submission,3,1,4:30,6,2.714286,0,1,7.619995,-7.619995,0,0,5.039993,-5.039993,212,26,14,26,-12,12,3.28571438789368,-3.28571438789368,Orthodox vs Southpaw,Southpaw vs Orthodox
1250,559,559,Alejandro Perez,Cody Stamann,Cody Stamann,167.64,167.64,Bantamweight,135,135,170.18,162.56,Orthodox,Orthodox,1989-09-02 00:00:00,1989-11-09 00:00:00,2019-03-02,29,29,0,0,23,9,21,6,0,133,51,121,41,2,1,0,0,0:29,0,122,49,121,48,8,0,0,0,1:22,Decision,3,3,5:00,2.555556,3.5,0,1,0,0,0,0,7.619995,-7.619995,29,82,32,27,5,-5,-0.944444417953491,0.944444417953491,Orthodox vs Orthodox,Orthodox vs Orthodox
1250,1131,1250,Alejandro Perez,Jose Quinonez,Alejandro Perez,167.64,172.72,Bantamweight,135,135,170.18,175.26,Orthodox,Southpaw,1989-09-02 00:00:00,1990-07-28 00:00:00,2014-11-15,25,24,1,-1,23,9,9,5,0,135,43,130,38,2,1,1,0,0:26,0,125,48,111,38,4,3,2,1,3:28,Decision,3,3,5:00,2.555556,1.8,1,0,-5.080002,5.080002,0,0,-5.080002,5.080002,26,208,32,14,18,-18,0.755555629730225,-0.755555629730225,Orthodox vs Southpaw,Southpaw vs Orthodox
1250,115,1250,Alejandro Perez,Eddie Wineland,Alejandro Perez,167.64,170.18,Bantamweight,135,135,170.18,175.26,Orthodox,Orthodox,1989-09-02 00:00:00,1984-06-26 00:00:00,2018-07-14,28,34,-6,6,23,9,24,16,0,214,53,214,53,2,0,0,0,0:03,0,183,48,183,48,0,0,0,0,0:07,Decision,3,3,5:00,2.555556,1.5,1,0,-2.539993,2.539993,0,0,-5.080002,5.080002,3,7,32,40,-8,8,1.05555558204651,-1.05555558204651,Orthodox vs Orthodox,Orthodox vs Orthodox
1250,606,606,Alejandro Perez,Song Yadong,Song Yadong,167.64,172.72,Bantamweight,135,135,170.18,170.18,Orthodox,Orthodox,1989-09-02 00:00:00,1997-12-02 00:00:00,2019-07-06,29,21,8,-8,23,9,20,7,0,14,1,14,1,0,0,0,0,0:00,1,20,8,20,8,0,0,0,0,0:01,KO/TKO,3,1,2:04,2.555556,2.857143,0,1,-5.080002,5.080002,0,0,0,0,0,1,32,27,5,-5,-0.301587343215942,0.301587343215942,Orthodox vs Orthodox,Orthodox vs Orthodox
1250,590,1250,Alejandro Perez,Andre Soukhamthath,Alejandro Perez,167.64,175.26,Bantamweight,135,135,170.18,177.8,Orthodox,Orthodox,1989-09-02 00:00:00,1988-10-23 00:00:00,2017-08-05,27,28,-1,1,23,9,13,8,0,195,97,141,44,6,1,0,0,2:12,3,108,44,107,43,0,0,0,0,0:09,Decision,3,3,5:00,2.555556,1.625,1,0,-7.619995,7.619995,0,0,-7.62001,7.62001,132,9,32,21,11,-11,0.930555582046509,-0.930555582046509,Orthodox vs Orthodox,Orthodox vs Orthodox
1250,129,129,Alejandro Perez,Patrick Williams,Patrick Williams,167.64,172.72,Bantamweight,135,135,170.18,185.42,Orthodox,Orthodox,1989-09-02 00:00:00,1981-09-07 00:00:00,2015-06-13,25,33,-8,8,23,9,8,6,0,1,0,1,0,1,0,0,0,0:02,1,4,2,4,2,0,0,1,0,0:02,Submission,3,1,0:23,2.555556,1.333333,0,1,-5.080002,5.080002,0,0,-15.24001,15.24001,2,2,32,14,18,-18,1.22222220897675,-1.22222220897675,Orthodox vs Orthodox,Orthodox vs Orthodox
3569,2080,3569,Aleksa Camur,Justin Ledet,Aleksa Camur,185.42,193.04,Light Heavyweight,205,205,187.96,203.2,Orthodox,Orthodox,1995-09-25 00:00:00,1988-09-28 00:00:00,2020-01-18,24,31,-7,7,6,3,9,4,0,174,88,165,80,2,1,0,0,0:00,0,148,60,131,44,0,0,0,0,1:14,Decision,3,3,5:00,2,2.25,1,0,-7.619995,7.619995,0,0,-15.23999,15.23999,0,74,9,13,-4,4,-0.25,0.25,Orthodox vs Orthodox,Orthodox vs Orthodox
3569,1500,1500,Aleksa Camur,Nicolae Negumereanu,Nicolae Negumereanu,185.42,182.88,Light Heavyweight,205,205,187.96,198.12,Orthodox,Orthodox,1995-09-25 00:00:00,1994-09-04 00:00:00,2021-06-19,25,26,-1,1,6,3,13,2,0,166,118,148,102,2,0,0,0,0:00,0,224,99,193,71,5,1,0,0,4:52,Decision,3,3,5:00,2,6.5,0,1,2.539993,-2.539993,0,0,-10.15999,10.15999,0,292,9,15,-6,6,-4.5,4.5,Orthodox vs Orthodox,Orthodox vs Orthodox
3569,2197,2197,Aleksa Camur,William Knight,William Knight,185.42,177.8,Light Heavyweight,205,205,187.96,185.42,Orthodox,Orthodox,1995-09-25 00:00:00,1988-04-03 00:00:00,2020-09-26,25,32,-7,7,6,3,11,5,0,72,59,30,17,4,1,0,0,5:26,0,77,58,54,38,5,4,1,1,6:39,Decision,3,3,5:00,2,2.2,0,1,7.619995,-7.619995,0,0,2.540009,-2.540009,326,399,9,16,-7,7,-0.200000047683716,0.200000047683716,Orthodox vs Orthodox,Orthodox vs Orthodox
